FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c50,"Alcock, isla","Alcock, isla",100046,,Island,"En la costa central de la bahia Hughes, costa W de la península Antártica. Primeramente llamada ""Isla Pingüino""por T.W. Bagshawe en 1922. Luego de los relevamientos aéreos del FIDASE en 1956-57 fue denominada Alcock en honor a Sir John William Alcock (1892-1919), aviador inglés que con Sir A. Whitten-Brown hizo el primer vuelo transatlántico sin etapas el 14-15 de junio de 1919. SHN, carta H-714.",ARG,-64.2333,-61.1333,POINT (-61.133333 -64.233333),179,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c51,"Alderete, cabo","Alderete, cabo",100047,,Cape,"En costa Lassiter, costa oriental de la península Antártica. Recuerda al Sargento Ayudante Ramón Alderete, precursor de la Aeronáutica Argentina. El topónimo fue impuesto y aprobado por la C.C. G. en el año 1975. Posteriormente publicado en TSAA2. SHN carta H-7.",ARG,-73.8333,-60.8,POINT (-60.8 -73.833333),186,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c52,"Alectoria, islote","Alectoria, islote",100048,,Island,"En el canal Príncipe Gustavo, sobre el mar de Weddell. Fue descubierta por el FIDS en 1945 y denominada así por un liquen que predominaba en la zona. El nombre figura en la lista que el SIHN envió al Ministerio de Relaciones Exteriores en julio de 1959. SHN, carta H-713.",ARG,-63.9833,-58.6333,POINT (-58.633333 -63.983333),189,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c53,"Alegría, islote","Alegría, islote",100049,,Island,"En isla Piedra Buena, archipiélago Melchior. El islote fue cartografiado durante la C.A.A. de 1942/43 y denominado así durante la C.A.A. de 1947, nombre un tanto irónico que contrasta con el aspecto lúgubre que presenta el accidente. Apareció primeramente en una carta de 1953 y en TSAA1. SHN carta H-7.",ARG,-64.3,-62.8833,POINT (-62.883333 -64.3),190,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c54,"Alejandro I, isla","Alejandro I, isla",100050,,Island,"Al S de bahía Margarita, al W de la península Antártica. Descubierta por la RAE en 1821 y bautizada por el Almirante Bellingshausen en honor a su monarca el Zar Alejandro I. Figuró por primera vez en la carta 65 de 1940 y posteriormente en TSAA1. SHN, carta H-7.",ARG,-71,-70,POINT (-70 -71),200,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c55,"Alfiler, punta","Alfiler, punta",100051,,Point,"Al SE de isla Livingston, islas Shetland del Sur. Los foqueros que frecuentaban la zona a principios del siglo XIX la llamaban ""punta Reiner"", pero la Expedición Británica a costa Danco en 1935, la nominó ""Pin Point"". El topónimo es traducción y figuró en la lista que el SHN envió al Ministerio de Relaciones Exteriores en julio de 1959. Posteriormente fue publicado en TSAA1. SHN carta 138.",ARG,-62.6167,-59.7833,POINT (-59.783333 -62.616667),12042,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c56,"Alfiler, roca","Alfiler, roca",100052,,Rock,"Cerca de punta Alfiler, en el estrecho Morton, islas Shetland del Sur. La roca fue cartografiada y bautizada por el Capitán A.L. Nelson, del Discovery II en 1935. El topónimo fue usado por el Almirantazgo en 1948 y aceptado oficialmente por el USBOGN en 1959. En aquel entonces el accidente no pudo ser debidamente individualizado. Fue publicado en TSAA1. SHN carta 138.",ARG,-62.6333,-59.85,POINT (-59.85 -62.633333),11300,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c57,"Alfred, monte","Alfred, monte",100053,,Mountain,"Pico de la cadena montañosa Douglas, en isla Alejandro I, costa W de la península Antártica. Fue fotografiado el 23 de setiembre de 1935 por Lincoln Ellsworth y cartografiado y tomando como base esas fotografías, por W.L.G.Joerg. Nuevamente cartografiado en el terreno por el FIDS quien lo denominó en recuerdo del rey sajón de Inglaterra (871-899). Fue publicado en TSAA2. SHN carta H-7.",ARG,-70.2833,-69.2167,POINT (-69.216667 -70.283333),211,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c58,"Alicia, caleta","Alicia, caleta",100054,,Watercourse,"En costa S de puerto Lockroy, isla Wiencke, archipiélago de Palmer. Fue descubierto y cartografiado por la Expedición Francesa del Dr. Charcot (1903-5) que la llamó así en honor de la señora Alice de Lockroy, esposa del entonces Vicepresidente de la Cámara de Diputados de Francia, Dr. E.Lockroy, quien hizo subvencionar la expedición por su gobierno. El nombre fue traducido y oficialmente reconocido por la CCG en 1956. Fue publicado por primera vez en TSAA1. SIHN carta H-771.",ARG,-64.8333,-63.4833,POINT (-63.483333 -64.833333),220,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c59,"Allo, monte","Allo, monte",100055,,Mountain,"En isla Lieja, archipiélago de Palmer, costa W de la península Antártica. Descubierto, cartografiado y nominado por la Expedición Belga de Gerlache (1897-1899), sin explicar el porqué. Figuraba en la Lista de Topónimos enviada al Ministerio de Relaciones Exteriores en julio de 1959 y fue publicado en TSAA1. SHN carta H-714.",ARG,-63.9833,-61.7833,POINT (-61.783333 -63.983333),254,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5a,"Almenado, islote","Almenado, islote",100056,,Island,"En costa oriental de la isla Piedra Buena, grupo Melchior. Cartografiado durante la C.A.A. 1946/47 y denominado así por el grupo de trabajo en forma descriptiva. Fue publicado en TSAA1. SHN carta H-7.",ARG,-64.3,-62.8667,POINT (-62.866667 -64.3),257,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5b,"Almena, promontorio","Almena, promontorio",100057,,Promontory,"En costa E de isla Coronación, islas Orcadas del Sur. Su topónimo proviene de su forma característica, coronado por desprendimientos casi simétricos en la cumbre. El accidente fue avistado por la expedición conjunta de Palmer y Powell a fines de 1821, pero fue cartografiado por la EBCD en 1933, siendo su actual nombre una traducción del inglés. Fue publicado en TSAA1. SHN carta H-611.",ARG,-60.6167,-45.2167,POINT (-45.216667 -60.616667),15088,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5c,"Almendra, punta","Almendra, punta",100058,,Point,"En la bahía Charcot, costa W de la península Antártica. Descripta y dibujada en un plano, el nombre se origina en su aspecto físico, ya que tiene forma de almendra. Fue relevada en 1948 y nominada por S.St. MacNeile en octubre de 1950. SHN carta H-713.",ARG,-63.85,-59.4,POINT (-59.4 -63.85),258,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5d,"Almizclero, istmo","Almizclero, istmo",100059,,Pass,,ARG,-64.4167,-59.75,POINT (-59.75 -64.416667),10017,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5e,"Altamirano, cabo","Altamirano, cabo",100061,,Cape,"En bahía Hughes, estrecho de Gerlache, costa W de la península Antártica. El cabo fue estudiado por el ARA ""ZAPIOLA"" durante la C.A.A. 1973/74 y llamado así en recuerdo del Cabo Ricardo Altamirano, desaparecido durante el naufragio del Rastreador A.R.A.""FOURNIER"", ocurrido en el estrecho de Magallanes en 1949. El topónimo fue aprobado por la C.C.G. en el año 1978 y publicado en TSAA2. SHN carta H-714.",ARG,-64.3833,-61.2167,POINT (-61.216667 -64.383333),267,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c5f,"Alta, punta","Alta, punta",100062,,Hill,"Al NW de bahía Luna, isla Livingston, islas Shetland del Sur. Fue cartografiada por el EBCD en 1933 y nominada teniendo en cuenta su forma física. El nombre aparece en nuestro historial en el informe del ARA""BAHIA AGUIRRE"" durante la campaña 1953/54. La traducción fue aprobada por la C.C.G. en 1956 y publicado en TSAA1. SHN carta 138, H-711.",ARG,-62.55,-60.05,POINT (-60.05 -62.55),4074,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c60,"Alvarado, cabo","Alvarado, cabo",100063,,Cape,"Costa N de isla Livingston, islas Shetland del Sur. El nombre recuerda al General Rudecindo Alvarado, guerrero de la Independencia argentina, nacido en Salta en 1792. Fue aceptado por la C.C.G. en 1956. SHN carta H-712.",ARG,-62.45,-60.8,POINT (-60.8 -62.45),13197,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c61,"Alvarez, punta","Alvarez, punta",100064,,Head,"Es el extre-mo SW de bahía Leroux, en canal Grandidier, costa W de la península Antártica. El nombre recuerda al Coronel Ignacio Alvarez Thomas, patriota de la Independencia Argentina, nacido en Arequipa (Perú), el 15 de febrero de 1787 y fallecido en Buenos Aires el 19 de junio de 1857. El topónimo fue aprobado por el C.C.G. en 1978 y publicado en TSAA2. SHN carta H-715.",ARG,-65.6333,-64.4833,POINT (-64.483333 -65.633333),275,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c62,"Alvaro, caleta","Alvaro, caleta",100065,,Cove,"Frente a costa Danco, en costa occidental de la península Antártica. Fue cartografiada por la C.A.A. en 1950/51. Su nombre recuerda al oficial que de la Plana Mayor que relevó la zona. Fue publicado en TSAA1. SHN carta H-714.",ARG,-64.85,-63.0167,POINT (-63.016667 -64.85),276,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c63,"Alvear, punta","Alvear, punta",100066,,Head,"Despedida hacia el SW por el cabo Bellue, en el canal Grandidier. Su nombre se debe al General Carlos María de Alvear, patriota de la Independencia Argentina (1789-1852). El topónimo fue aprobado por la C.C.G. en el año 1978 y publicado en TSAA2. SHN carta H-715/H-716.",ARG,-66.3,-65.7333,POINT (-65.733333 -66.3),277,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c64,"Alzogaray, islotes","Alzogaray, islotes",100067,,Island,"Se encuentran en la zona occidental de puerto Melchior. Fueron cartografiados por la C.A.A. de 1950/51 y provisoriamente llamados ""Theta"". Posteriormente, y a proposición de la A.R.A. se los volvió a nominar como islotes Alzogaray (1811-1879) destacado jefe de la A.R.A que colaboró con el Almirante Brown en destacadas acciones navales. El topónimo fue oficializado por la C.C.G. y publicado en TSAA1. SHN carta H-7.",ARG,-64.3167,-63.0167,POINT (-63.016667 -64.316667),14597,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c65,"Amarillo, pico","Amarillo, pico",100068,,Peak,"Al SE de punta Falsa Redonda, isla 25 de Mayo, islas Shetland del Sur. El nombre fue puesto por el color amarillo de sus laderas. Fue publicado en TSAA1. SHN carta H-711.",ARG,-61.95,-57.85,POINT (-57.85 -61.95),1860,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c66,"Amarra, islote (Arch. Melchior)","Amarra, islote (Arch. Melchior)",100069,,Island,,ARG,-64.3167,-62.9333,POINT (-62.933333 -64.316667),335,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c67,"Amarra, islote (Ba. Margarita)","Amarra, islote (Ba. Margarita)",100070,,Anchorage,,ARG,-67.6,-68.25,POINT (-68.25 -67.6),336,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c68,"Ambas Piedras, cabo","Ambas Piedras, cabo",100071,,Cape,"En costa E de isla Liard, bahía Hanusse, costa W de la península Antártica. El topónimo fue aprobado por la C.C.G. en 1978 y recuerda a la batalla citada por el Himno Nacional Argentino. Posteriormente fue publicado en TSAA2. SHN carta H-716.",ARG,-66.8167,-67.2667,POINT (-67.266667 -66.816667),283,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c69,"Amberes, isla","Amberes, isla",100072,,Island,"Es la mayor de las islas del archipiélago de Palmer. Fue bautizada en 1898 por el Teniente Adrián de Gerlache, jefe de la expedición del ""BELGICA"" (1897-1899), que vivió en Amberes (Bélgica). El topónimo fue aprobado por la C.C.G. en 1956 y es traducción. Posteriormente fue publicado en TSAA1. SHN H-714.",ARG,-64.5,-63.5,POINT (-63.5 -64.5),431,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6a,"América, cabo","América, cabo",100073,,Cape,"En el extremo NE de isla Millerand, bahía Margarita, costa occidental de la península Antártica. Este topónimo fue propuesto por el S.H.N. y aprobado por la C.C.G. en 1978 en oportunidad de la edición de un cuarterón de la zona y el mismo recuerda a la cañonera homónima que sirvió a la Junta de Mayo. Posteriormente fue publicado en TSAA2. SHN carta H-717.",ARG,-68.1333,-67.15,POINT (-67.15 -68.133333),291,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6b,"América, pico","América, pico",100074,,Peak,"En isla Millerand, bahía Margarita. El nombre fue impuesto en 1976 por el entonces Jefe de la Base de Ejército General San Martín, en homenaje al continente americano. Fue aprobado por la C.C.G. en 1978 y posteriormente publicado en TSAA2. SHN carta H-717.",ARG,-68.1333,-67.15,POINT (-67.15 -68.133333),292,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6c,"América, punta","América, punta",100075,,Head,"En el extremo S de isla Belgrano. Fue descubierta por el Capitán Biscoe, comandante del ""TULA"", el 15 de febrero de 1832, pero recién en 1909 fue reconocida por Charcot con el buque ""POURQUOIS PAS?"". En 1956 el SHN pensó nominar esta prominente punta y que hasta el momento no tenía nombre. Pero Gran Bretaña levantó una Base en la zona aunque sin bautizar el accidente. Cuando en 1961 los británicos levantaron la Base Adelaide, el SHN la bautizó América en homenaje del continente americano. SHN carta H-717.",ARG,-67.7667,-68.9167,POINT (-68.916667 -67.766667),293,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6d,"Amiot, arrecifes","Amiot, arrecifes",100076,,Island,"En costa SW de isla Belgrano, Mar de Bellingshausen, costa W de la península Antártica. Fueron descubiertos por el DR.J.B. Charcot, jefe de la Expedición Antártica Francesa en 1908-1910, quien los denominó en honor del ingeniero A.Amiot, quien reparó al buque ""POURQUOIS-PAS?"" en Montevideo, 1910. El topónimo fue publicado en 1912. Figura en TSAA1. SHN carta H-717.",ARG,-67.6333,-69.6167,POINT (-69.616667 -67.633333),300,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6e,"Amoroso, punta","Amoroso, punta",100077,,Head,"Extremo SE de península Eielson, entre ensenada Smith y bahía Lehrke, costa oriental de la península Antártica. Bautizada y aprobado el topónimo por la C.C.G. en 1975. Su nombre recuerda al Cabo Principal Adelmo Carmen Amoroso, tripulante del avión Avro Lincoln B 010, desaparecido el 22 de marzo de 1950 durante el transcurso de un operativo antártico. Fue publicado primeramente en TSAA2. SHN carta H-7.",ARG,-70.6,-61.3667,POINT (-61.366667 -70.6),301,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c6f,"Anca de León, cabo","Anca de León, cabo",100079,,Cape,"En costa oriental de bahía Laserre, isla 25 de Mayo, islas Shetland del Sur. Fue descubierto por la expedición británica del ""DISCOVERY II"" a costa Danco en el año 1937, quien por la apariencia de su forma la denominó anca de león. La C.C.G. la tradujo y oficializó en 1956 y posteriormente fue publicado en TSAA1. SHN cartas 139/H-711.",ARG,-62.1333,-58.0833,POINT (-58.083333 -62.133333),8494,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c70,"Anchorena, punta","Anchorena, punta",100080,,Head,"Es el extremo S de península Jason. Fue bautizada y aprobado el topónimo por la C.C.G. en el año 1975. El nombre recuerda al precursor de la Aeronáutica Argentina Aarón de Anchorena, donante del globo ""Pampero"" que inició una serie de vuelos de carácter científico. Fue publicado en TSAA2. SHN carta H-7.",ARG,-66.2333,-61.5,POINT (-61.5 -66.233333),339,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c71,"Ancla, monte","Ancla, monte",100081,,Mountain,"Forma parte de los montes Osterrieth, isla Amberes, archipiélago de Palmer y constituye la mayor altura de la cadena montañosa. Lo avistó por primera vez Adrián de Gerlache, jefe de la expedición antártica belga, pero su nombre actual se lo impuso la expedición francesa de 1908/10 que comandó el Dr. Charcot. Fue publicado en TSAA1. SHN carta H-714.",ARG,-64.8167,-63.7,POINT (-63.7 -64.816667),341,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c72,"Andersen, puerto","Andersen, puerto",100082,,Harbour,"Entre las islas Piedra Buena y Sobral, archipiélago de Palmer, costa W de la península Antártica. Fue relevado por la DI en 1927 y bautizado en la carta realizada en aquella oportunidad. Hay posibilidades de que su nombre haya sido utilizado por los foqueros que lo usaban frecuentemente como fondeadero. Las expediciones argentinas de 1942 en adelante, realizaron su relevamiento. Fue publicado en TSAA1. SHN carta H-714.",ARG,-64.3167,-62.9333,POINT (-62.933333 -64.316667),347,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c73,"Anderson, cabo","Anderson, cabo",100083,,Cape,"En costa S de isla Laurie, islas Orcadas del Sur. Fue cartografiado por la expedición escocesa de Bruce en 1902/04 y bautizada en recuerdo a su secretario Nan Anderson. Fue publicado en TSAA1. SHN carta H-611.",ARG,-60.75,-44.5667,POINT (-44.566667 -60.75),362,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c74,"Anderson, glaciar","Anderson, glaciar",100084,,Glacier,"Entre cabo Casey y punta Balder, costa E de la península Antártica. Fue cartografiado por el FIDS y relevado por la RARE en 1947. El nombre fue impuesto en honor de sir John Anderson, presidente del Consejo y miembro del gabinete de guerra inglés. Figuró en la Lista de nombres geográficos antárticos que el SHN envió en julio de 1959 al Ministerio de Relaciones Exteriores. Fue publicado en TSAA2. SHN carta H-7.",ARG,-66.3667,-64.1,POINT (-64.1 -66.366667),351,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c75,"Andersson, islas","Andersson, islas",100085,,,,ARG,-63.6667,-57.4833,POINT (-57.483333 -63.666667),114,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c76,"Andersson, nunatak","Andersson, nunatak",100086,,Nunatak,"En costa NW de bahía Esperanza y una milla al S de punta Sheppard. Fue nominada por el Capitán A. Taylor (del relevamiento de D.P. James) en recuerdo del Dr. J. Gunnar Andersson que invernó en bahía Esperanza en 1903, fue además, segundo comandante de la expedición de Nordenskjöld durante 1901-03. SHN carta H-713.",ARG,-63.3833,-57,POINT (-57 -63.383333),367,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c77,"Andreassen, punta","Andreassen, punta",100087,,Point,"En el extremo NNE de isla Ross, costa NE de la península Antártica. Fue avistada por el Dr. Otto Nordenskjöld en octubre de 1903 y relevada por V.I. Ruddell del FIDS en noviembre de 1945, quien impuso el nombre en recuerdo de F.L. Andreassen primer oficial del buque ""ANTARCTIC"", con el que se realizó la expedición sueca al Polo Sur durante 1901-04. SHN carta H-713.",ARG,-63.9,-57.7667,POINT (-57.766667 -63.9),374,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c78,"Andreas, cabo","Andreas, cabo",100088,,Cape,"En bahía Inútil, península trinidad. Fue originariamente cartografiado por la expedición sueca al Polo Sur durante noviembre-diciembre de 1902 y bautizado ""Cabo Karl Andreas"" en honor de Karl Andreas Andersson, nacido en 1875, quien fuera el zoólogo de dicha expedición. Apareció por primera vez con el nombre de Karl Andreas en la carta 102 de 1949. SHN carta H-713/H-714.",ARG,-64.0167,-60.7167,POINT (-60.716667 -64.016667),375,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c79,"Andrée, isla","Andrée, isla",100089,,Island,"En bahía Carlota, costa occidental de la península Antártica. Fue bautizada en memoria de Salomon August Andreé (1854-1897) ingeniero sueco que intentó volar sobre el Polo Norte en 1897, pereciendo en el intento. SHN carta H-714.",ARG,-64.5167,-61.5,POINT (-61.5 -64.516667),376,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7a,"Andresen, isla","Andresen, isla",100090,,Island,"Al N de bahía Lallemand, costa occidental de la península Antártica. Fue descubierta por el Dr. Charcot, jefe de la Segunda Expedición Antártica francesa durante 1908-10, quien la bautizó en honor del gerente de la Sociedad Magallánica, quien reabasteció de carbón al buque expedicionario francés en la isla Decepción, con su buque ""GOBERNADOR BORIES"". Fue publicado en TSAA1. SHN carta H-7.",ARG,-66.9833,-66.7333,POINT (-66.733333 -66.983333),378,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7b,"Andrews, punta","Andrews, punta",100091,,Point,"En costa NW de isla Amberes, archipiélago de Palmer, costa occidental de la península Antártica. Tal vez avistado por la E.A.A. de E. Dallmann durante 1873-1874 y nominada posteriormente por la E.B.C.D. de 1927. Fue publicado en TSAA1. SHN carta H-714.",ARG,-64.5167,-62.9333,POINT (-62.933333 -64.516667),385,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7c,"Andvord, bahía","Andvord, bahía",100092,,Bay,"En costa Danco. Fue descubierta por la Expedición Antártica Belga de Adrián de Gerlache durante 1897-99 y nominada así en honor del cónsul belga en Cristianía (Oslo), Rolf Andvord, quien facilitó los trámites para la compra del buque expedicionario. Fue publicado en TSAA1. SHN carta H-714.",ARG,-64.8333,-62.6667,POINT (-62.666667 -64.833333),393,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7d,"Anfibolita, punta","Anfibolita, punta",100093,,Point,"En costa S de isla Coronación, islas Orcadas del Sur. El nombre fue propuesto por el FIDS en 1950, ya que en esta punta existe una gran cantidad de anfibolita. SHN carta H-611.",ARG,-60.6833,-45.3667,POINT (-45.366667 -60.683333),308,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7e,"Angosto, canal","Angosto, canal",100094,,Channel,Separa isla Pourquois Pas de isla Blaiklock. Fue avistado desde el aire por BGLE a principios de 1936 y relevado desde tierra a mediados de ese mismo año. Fue nominado por Rymill y el nombre es descriptivo. SHN carta H-717.,ARG,-67.6,-67.1833,POINT (-67.183333 -67.6),10087,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c7f,"Angosto, islote","Angosto, islote",100095,,Peninsula,"Entre isla Elefante e isla 25 de Mayo, islas Shetland del Sur. El nombre es descriptivo y traducción del inglés. Fue aprobado por la C.C.G. en 1956 y publicado en TSAA1. Tal vez fue reconocido por Weddell en 1825. SHN carta H-710.",ARG,-61.4833,-55.4667,POINT (-55.466667 -61.483333),5034,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_4c80,"Angot, punta","Angot, punta",100096,,Point,"En el sur de isla Hoseason, costa occidental de la península Antártica. Lo denominó así la Primera Expedición Francesa al Antártico (1903-05) del Dr. Charcot, en honor de M. Alfred Angot, Director del Bureau Central Meteorológico de París. Publicado en TSAA1. SHN carta H-712.",ARG,-63.85,-61.6667,POINT (-61.666667 -63.85),402,Argentina,32
